metro,year,median,top,bottom,median-YoY,top-YoY,top-YoY
"Washington, DC",12/31/98,160400,275400,102300,0.025575448,0.042392127,0.024024024
"Washington, DC",1/31/99,161300,276900,102800,0.02869898,0.04490566,0.028
"Washington, DC",2/28/99,162200,278200,103300,0.032463399,0.047834275,0.030938124
"Washington, DC",3/31/99,162900,279400,103700,0.034942821,0.05037594,0.033898305
"Washington, DC",4/30/99,163500,280800,104100,0.037436548,0.053263316,0.035820896
"Washington, DC",5/31/99,164200,282400,104500,0.03989867,0.056095737,0.037735849
"Washington, DC",6/30/99,164800,284200,104800,0.042378242,0.058867362,0.03968254
"Washington, DC",7/31/99,165500,286200,105100,0.04548326,0.062360802,0.040594059
"Washington, DC",8/31/99,166300,288300,105500,0.048549811,0.0654102,0.042490119
"Washington, DC",9/30/99,167200,290700,105900,0.05223411,0.069536424,0.044378698
"Washington, DC",10/31/99,168200,293400,106400,0.056532663,0.075119091,0.046214356
"Washington, DC",11/30/99,169300,296200,107100,0.060112711,0.080627508,0.05
"Washington, DC",12/31/99,170600,299400,107800,0.063591022,0.087145969,0.053763441
"Washington, DC",1/31/00,172000,302800,108600,0.06633602,0.093535572,0.056420233
"Washington, DC",2/29/00,173300,306100,109300,0.068434032,0.100287563,0.058083253
"Washington, DC",3/31/00,174500,309000,109900,0.071209331,0.105941303,0.05978785
"Washington, DC",4/30/00,175700,312000,110400,0.074617737,0.111111111,0.060518732
"Washington, DC",5/31/00,176900,315000,110900,0.077344702,0.115439093,0.061244019
"Washington, DC",6/30/00,178100,318100,111400,0.080703883,0.119282196,0.062977099
"Washington, DC",7/31/00,179300,321500,111900,0.083383686,0.123340321,0.064700285
"Washington, DC",8/31/00,180700,325200,112500,0.086590499,0.127991675,0.066350711
"Washington, DC",9/30/00,182200,329200,113100,0.089712919,0.13243894,0.067988669
"Washington, DC",10/31/00,183800,333500,113800,0.09274673,0.136673483,0.069548872
"Washington, DC",11/30/00,185600,338000,114600,0.096278795,0.141120864,0.070028011
"Washington, DC",12/31/00,187600,342700,115600,0.0996483,0.144622578,0.072356215
"Washington, DC",1/31/01,189600,347400,116500,0.102325581,0.147291942,0.072744015
"Washington, DC",2/28/01,191500,352000,117500,0.105020196,0.149950996,0.075022873
"Washington, DC",3/31/01,193400,356500,118400,0.108309456,0.153721683,0.077343039
"Washington, DC",4/30/01,195400,361000,119400,0.112122937,0.157051282,0.081521739
"Washington, DC",5/31/01,197300,365400,120400,0.115319389,0.16,0.085662759
"Washington, DC",6/30/01,199400,369800,121300,0.119595733,0.162527507,0.088868941
"Washington, DC",7/31/01,201600,374000,122300,0.12437256,0.163297045,0.092940125
"Washington, DC",8/31/01,203900,378200,123400,0.128389596,0.16297663,0.096888889
"Washington, DC",9/30/01,206400,382500,124500,0.132821076,0.161907655,0.100795756
"Washington, DC",10/31/01,209000,386700,125700,0.13710555,0.15952024,0.10456942
"Washington, DC",11/30/01,211700,391100,127000,0.140625,0.157100592,0.108202443
"Washington, DC",12/31/01,214600,395500,128400,0.143923241,0.154070616,0.110726644
"Washington, DC",1/31/02,217500,399900,129800,0.147151899,0.151122625,0.11416309
"Washington, DC",2/28/02,220400,404300,131200,0.150913838,0.148579545,0.116595745
"Washington, DC",3/31/02,223400,408400,132500,0.155118925,0.145582048,0.119087838
"Washington, DC",4/30/02,226400,412500,133800,0.158648925,0.14265928,0.120603015
"Washington, DC",5/31/02,229500,416500,135200,0.163203244,0.139846743,0.122923588
"Washington, DC",6/30/02,232700,420400,136700,0.167001003,0.136830719,0.126957955
"Washington, DC",7/31/02,235900,424200,138200,0.170138889,0.134224599,0.130008177
"Washington, DC",8/31/02,239200,428100,139700,0.17312408,0.131940772,0.132090762
"Washington, DC",9/30/02,242500,431900,141300,0.174903101,0.129150327,0.134939759
"Washington, DC",10/31/02,245900,435900,142900,0.176555024,0.127230411,0.136833731
"Washington, DC",11/30/02,249400,439900,144700,0.178082192,0.124776272,0.139370079
"Washington, DC",12/31/02,252800,443900,146500,0.178005592,0.122376738,0.140965732
"Washington, DC",1/31/03,256000,448100,148300,0.177011494,0.120530133,0.142526965
"Washington, DC",2/28/03,259100,452300,150200,0.175589837,0.11872372,0.144817073
"Washington, DC",3/31/03,262300,456600,152100,0.174127126,0.118021548,0.147924528
"Washington, DC",4/30/03,265600,460900,154100,0.173144876,0.117333333,0.151718984
"Washington, DC",5/31/03,269000,465200,156200,0.17211329,0.116926771,0.155325444
"Washington, DC",6/30/03,272500,469500,158300,0.171035668,0.11679353,0.158010241
"Washington, DC",7/31/03,276000,473900,160600,0.169987283,0.117161716,0.162083936
"Washington, DC",8/31/03,279500,478500,162800,0.168478261,0.117729502,0.165354331
"Washington, DC",9/30/03,283100,483400,165100,0.16742268,0.119240565,0.168435952
"Washington, DC",10/31/03,286700,488700,167400,0.165921106,0.121128699,0.171448565
"Washington, DC",11/30/03,290300,494300,169700,0.163993585,0.123664469,0.172771251
"Washington, DC",12/31/03,294000,500300,171900,0.162974684,0.127055643,0.17337884
"Washington, DC",1/31/04,297800,506600,174100,0.16328125,0.130551216,0.173971679
"Washington, DC",2/29/04,302100,513500,176500,0.165959089,0.135308424,0.175099867
"Washington, DC",3/31/04,306800,521200,179100,0.169653069,0.141480508,0.177514793
"Washington, DC",4/30/04,312200,530100,182000,0.175451807,0.150141028,0.181051265
"Washington, DC",5/31/04,318500,540000,185400,0.18401487,0.160791058,0.186939821
"Washington, DC",6/30/04,325500,551100,189300,0.194495413,0.173801917,0.195830701
"Washington, DC",7/31/04,333100,563100,193700,0.206884058,0.188225364,0.206102117
"Washington, DC",8/31/04,340800,575100,198400,0.219320215,0.201880878,0.218673219
"Washington, DC",9/30/04,348500,586800,203300,0.231013776,0.213901531,0.231374924
"Washington, DC",10/31/04,356100,598000,208300,0.242064876,0.223654594,0.24432497
"Washington, DC",11/30/04,363300,608500,213400,0.251464003,0.231033785,0.257513259
"Washington, DC",12/31/04,370500,618700,218500,0.260204082,0.236658005,0.271087842
"Washington, DC",1/31/05,377600,628700,223600,0.267965077,0.241018555,0.284319357
"Washington, DC",2/28/05,384300,638400,228600,0.272095333,0.243232717,0.295184136
"Washington, DC",3/31/05,391200,648400,233700,0.275097784,0.244052187,0.304857621
"Washington, DC",4/30/05,398300,658800,239000,0.275784753,0.24278438,0.313186813
"Washington, DC",5/31/05,404900,668600,244300,0.271271586,0.238148148,0.317691478
"Washington, DC",6/30/05,411000,677400,249500,0.262672811,0.229178008,0.318013735
"Washington, DC",7/31/05,416600,684800,254400,0.250675473,0.216125022,0.313371193
"Washington, DC",8/31/05,421300,690500,258900,0.23620892,0.200660755,0.304939516
"Washington, DC",9/30/05,425100,694700,263000,0.219799139,0.183878664,0.293654697
"Washington, DC",10/31/05,428200,697400,266400,0.202471216,0.166220736,0.278924628
"Washington, DC",11/30/05,430500,698900,269500,0.184971098,0.148562038,0.262886598
"Washington, DC",12/31/05,432200,699500,272100,0.166531714,0.130596412,0.245308924
"Washington, DC",1/31/06,433700,699400,274300,0.148569915,0.112454271,0.226744186
"Washington, DC",2/28/06,434600,698800,276200,0.130887328,0.094611529,0.208223972
"Washington, DC",3/31/06,435300,697600,278100,0.112730061,0.075879087,0.189987163
"Washington, DC",4/30/06,435400,695600,279800,0.09314587,0.055859138,0.170711297
"Washington, DC",5/31/06,434800,692700,281300,0.073845394,0.036045468,0.151453131
"Washington, DC",6/30/06,433800,689300,282300,0.055474453,0.017567169,0.131462926
"Washington, DC",7/31/06,432300,685200,283000,0.03768603,0.000584112,0.112421384
"Washington, DC",8/31/06,430300,680800,283300,0.02136245,-0.014047791,0.094244882
"Washington, DC",9/30/06,428200,676700,283400,0.007292402,-0.025910465,0.07756654
"Washington, DC",10/31/06,426200,673100,283300,-0.004670715,-0.034843705,0.063438438
"Washington, DC",11/30/06,424400,670100,283100,-0.01416957,-0.041207612,0.050463822
"Washington, DC",12/31/06,423000,668000,283000,-0.021286441,-0.045032166,0.040058802
"Washington, DC",1/31/07,421800,666700,282900,-0.027438321,-0.046754361,0.031352534
"Washington, DC",2/28/07,420800,665500,282800,-0.031753336,-0.04765312,0.023895728
"Washington, DC",3/31/07,419900,664100,282800,-0.0353779,-0.048021789,0.016900396
"Washington, DC",4/30/07,418700,662400,282900,-0.038355535,-0.04772858,0.011079342
"Washington, DC",5/31/07,416900,659600,282300,-0.041168353,-0.047784033,0.003554924
"Washington, DC",6/30/07,414500,656000,280900,-0.044490549,-0.04830988,-0.004959263
"Washington, DC",7/31/07,411500,651800,279100,-0.048114735,-0.048744892,-0.013780919
"Washington, DC",8/31/07,408000,647200,277100,-0.051824309,-0.049353702,-0.021884928
"Washington, DC",9/30/07,404300,642500,274900,-0.05581504,-0.050539382,-0.029992943
"Washington, DC",10/31/07,400300,637600,272400,-0.060769592,-0.052741049,-0.038475115
"Washington, DC",11/30/07,396100,632300,269700,-0.066682375,-0.056409491,-0.047333098
"Washington, DC",12/31/07,391700,627200,266600,-0.073995272,-0.061077844,-0.05795053
"Washington, DC",1/31/08,387200,622200,263400,-0.082029398,-0.066746663,-0.06892895
"Washington, DC",2/29/08,382700,616800,260000,-0.090541825,-0.073178062,-0.080622348
"Washington, DC",3/31/08,378300,611200,256900,-0.099071207,-0.079656678,-0.091584158
"Washington, DC",4/30/08,373700,605400,253800,-0.107475519,-0.086050725,-0.102863203
"Washington, DC",5/31/08,368800,599300,250200,-0.11537539,-0.091419042,-0.11370882
"Washington, DC",6/30/08,363700,593400,245900,-0.122557298,-0.095426829,-0.124599502
"Washington, DC",7/31/08,359000,588400,241600,-0.127582017,-0.097269101,-0.134360444
"Washington, DC",8/31/08,354900,584400,237600,-0.130147059,-0.097033375,-0.142547817
"Washington, DC",9/30/08,351500,581300,233900,-0.130596092,-0.095252918,-0.149145144
"Washington, DC",10/31/08,348500,578800,230400,-0.129402948,-0.092220828,-0.154185022
"Washington, DC",11/30/08,345600,576500,227100,-0.127493057,-0.088249249,-0.157953281
"Washington, DC",12/31/08,342800,574700,223800,-0.124840439,-0.083705357,-0.160540135
"Washington, DC",1/31/09,340200,573200,220400,-0.121384298,-0.078752813,-0.16324981
"Washington, DC",2/28/09,337500,570900,216900,-0.118108179,-0.074416342,-0.165769231
"Washington, DC",3/31/09,334500,567800,213700,-0.115781126,-0.071007853,-0.168158817
"Washington, DC",4/30/09,331000,563800,210400,-0.114262778,-0.068714899,-0.171000788
"Washington, DC",5/31/09,327000,558800,206700,-0.113340564,-0.067578842,-0.173860911
"Washington, DC",6/30/09,323100,554600,202700,-0.111630465,-0.065385912,-0.175681171
"Washington, DC",7/31/09,320600,552800,199200,-0.106963788,-0.060503059,-0.175496689
"Washington, DC",8/31/09,319400,553300,196400,-0.100028177,-0.053216975,-0.173400673
"Washington, DC",9/30/09,319000,555100,194200,-0.092460882,-0.045071392,-0.169730654
"Washington, DC",10/31/09,319000,557500,192600,-0.084648494,-0.036800276,-0.1640625
"Washington, DC",11/30/09,319300,560100,191400,-0.076099537,-0.028447528,-0.157199472
"Washington, DC",12/31/09,319900,561000,190600,-0.0668028,-0.023838524,-0.148346738
"Washington, DC",1/31/10,320500,562000,190300,-0.057907113,-0.019539428,-0.136569873
"Washington, DC",2/28/10,321200,564100,190500,-0.048296296,-0.011911018,-0.121715076
"Washington, DC",3/31/10,320300,564900,189100,-0.04245142,-0.005107432,-0.115114647
"Washington, DC",4/30/10,318700,564200,186500,-0.037160121,0.000709471,-0.113593156
"Washington, DC",5/31/10,318300,565800,184900,-0.026605505,0.012526843,-0.10546686
"Washington, DC",6/30/10,318900,568300,184900,-0.012999071,0.024702488,-0.087814504
"Washington, DC",7/31/10,318700,569400,184300,-0.005926388,0.030028944,-0.074799197
"Washington, DC",8/31/10,318100,569500,183600,-0.004070131,0.029278872,-0.065173116
"Washington, DC",9/30/10,317400,569300,182900,-0.005015674,0.025580976,-0.058187436
"Washington, DC",10/31/10,316500,568300,182200,-0.007836991,0.019372197,-0.053997923
"Washington, DC",11/30/10,315500,566700,181300,-0.011901034,0.01178361,-0.05276907
"Washington, DC",12/31/10,314600,565900,180100,-0.016567677,0.008734403,-0.055089192
"Washington, DC",1/31/11,313700,565000,179000,-0.021216849,0.005338078,-0.059379926
"Washington, DC",2/28/11,312300,562900,178000,-0.027708593,-0.002127282,-0.065616798
"Washington, DC",3/31/11,311400,561300,176900,-0.02778645,-0.006372809,-0.064516129
"Washington, DC",4/30/11,311100,561900,175600,-0.023846878,-0.004076569,-0.05844504
"Washington, DC",5/31/11,311200,563700,174400,-0.022306001,-0.003711559,-0.056787453
"Washington, DC",6/30/11,311300,565400,173700,-0.023831922,-0.005102939,-0.060573283
"Washington, DC",7/31/11,311600,566300,173400,-0.022278004,-0.005444327,-0.059142702
"Washington, DC",8/31/11,311600,566700,172900,-0.020433826,-0.004916594,-0.058278867
"Washington, DC",9/30/11,311300,566500,172200,-0.019218652,-0.004918321,-0.058501914
"Washington, DC",10/31/11,310600,565700,171200,-0.01864139,-0.004575048,-0.060373216
"Washington, DC",11/30/11,309900,565300,170000,-0.017749604,-0.002470443,-0.062327634
"Washington, DC",12/31/11,309200,564300,169100,-0.017164654,-0.002827355,-0.061077179
"Washington, DC",1/31/12,308800,562900,168800,-0.015620019,-0.003716814,-0.05698324
"Washington, DC",2/29/12,308900,563000,168500,-0.010886968,0.000177651,-0.053370787
"Washington, DC",3/31/12,310000,566000,168700,-0.004495825,0.008373419,-0.046353872
"Washington, DC",4/30/12,312100,569900,169600,0.003214401,0.014237409,-0.034168565
"Washington, DC",5/31/12,314200,573100,170800,0.009640103,0.016675537,-0.020642202
"Washington, DC",6/30/12,315900,575800,171700,0.014776743,0.018394057,-0.011514105
"Washington, DC",7/31/12,317400,578400,172700,0.018613607,0.021366767,-0.004036909
"Washington, DC",8/31/12,318800,580200,173400,0.023106547,0.023822128,0.002891845
"Washington, DC",9/30/12,320000,580900,174000,0.027947318,0.025419241,0.010452962
"Washington, DC",10/31/12,321300,582200,174700,0.034449453,0.029167403,0.020443925
"Washington, DC",11/30/12,322900,584200,175700,0.041949016,0.033433575,0.033529412
"Washington, DC",12/31/12,324500,587500,176500,0.049482536,0.041112883,0.043761088
"Washington, DC",1/31/13,325900,591000,177100,0.055375648,0.049920057,0.049170616
"Washington, DC",2/28/13,327500,594100,177800,0.060213661,0.055239787,0.055192878
"Washington, DC",3/31/13,329400,596800,178700,0.062580645,0.054416961,0.059276823
"Washington, DC",4/30/13,331800,600600,180100,0.063120795,0.0538691,0.061910377
"Washington, DC",5/31/13,334500,604500,181900,0.06460853,0.05478974,0.06498829
"Washington, DC",6/30/13,337300,607900,183400,0.067742957,0.055748524,0.068142108
"Washington, DC",7/31/13,340200,611600,184700,0.071833648,0.057399723,0.069484655
"Washington, DC",8/31/13,342900,615300,186500,0.075595985,0.060496381,0.075547866
"Washington, DC",9/30/13,345000,618200,188200,0.078125,0.064210708,0.081609195
"Washington, DC",10/31/13,346400,620500,189200,0.078120137,0.065784954,0.082999428
"Washington, DC",11/30/13,347800,622900,190400,0.077113657,0.066244437,0.083665339
"Washington, DC",12/31/13,349600,625400,192000,0.077349769,0.064510638,0.087818697
"Washington, DC",1/31/14,351100,627000,193300,0.077324333,0.060913706,0.091473744
"Washington, DC",2/28/14,352200,628200,194300,0.075419847,0.057397744,0.0928009
"Washington, DC",3/31/14,353300,629600,195700,0.072556163,0.054959786,0.095131505
"Washington, DC",4/30/14,354200,631000,197200,0.067510549,0.050616051,0.094947252
"Washington, DC",5/31/14,354700,631600,198300,0.06038864,0.044830438,0.090159428
"Washington, DC",6/30/14,355200,632300,199400,0.053068485,0.040138181,0.087241003
"Washington, DC",7/31/14,355600,632800,200400,0.04526749,0.034663179,0.085002707
"Washington, DC",8/31/14,355600,632900,200900,0.037037037,0.028603933,0.077211796
"Washington, DC",9/30/14,355600,632900,201600,0.030724638,0.023778712,0.07120085
"Washington, DC",10/31/14,356200,634400,202700,0.028290993,0.022401289,0.071353066
"Washington, DC",11/30/14,356600,635300,203600,0.025301898,0.019906887,0.069327731
"Washington, DC",12/31/14,356700,635100,204200,0.020308924,0.015510074,0.063541667
"Washington, DC",1/31/15,357200,635700,204600,0.017373968,0.013875598,0.058458355
"Washington, DC",2/28/15,358400,638200,205100,0.017603634,0.015918497,0.055584148
"Washington, DC",3/31/15,359100,639600,205600,0.016416643,0.0158831,0.050587634
"Washington, DC",4/30/15,359500,639700,206700,0.014963298,0.013787639,0.048174442
"Washington, DC",5/31/15,360200,639900,207900,0.015506061,0.013141229,0.048411498
"Washington, DC",6/30/15,361000,640700,208900,0.016328829,0.013284833,0.047642929
"Washington, DC",7/31/15,361600,641700,209900,0.016872891,0.014064475,0.04740519
"Washington, DC",8/31/15,362100,642500,210800,0.018278965,0.015168273,0.049278248
"Washington, DC",9/30/15,362600,643300,211200,0.019685039,0.016432296,0.047619048
"Washington, DC",10/31/15,363200,643900,211700,0.019651881,0.014974779,0.044400592
"Washington, DC",11/30/15,364100,644700,212600,0.021031969,0.014796159,0.044204322
"Washington, DC",12/31/15,364700,645300,213300,0.02242781,0.016060463,0.044564153
"Washington, DC",1/31/16,364800,644900,213300,0.021276596,0.014472235,0.042521994
"Washington, DC",2/29/16,364800,644200,213100,0.017857143,0.009401442,0.039005363
"Washington, DC",3/31/16,365900,645300,213900,0.018936229,0.00891182,0.04036965
"Washington, DC",4/30/16,367500,647500,215300,0.022253129,0.012193216,0.041606193
"Washington, DC",5/31/16,369100,649400,216700,0.024708495,0.01484607,0.042328042
"Washington, DC",6/30/16,370600,651200,217900,0.026592798,0.016388325,0.043082815
"Washington, DC",7/31/16,371700,652400,218800,0.027931416,0.016674458,0.042401143
"Washington, DC",8/31/16,372300,652900,219500,0.028169014,0.01618677,0.041271347
"Washington, DC",9/30/16,373300,654600,220500,0.029509101,0.017565677,0.044034091
"Washington, DC",10/31/16,375000,657500,222000,0.032488987,0.021121292,0.048653755
"Washington, DC",11/30/16,376800,660600,223700,0.034880527,0.024662634,0.052210724
"Washington, DC",12/31/16,378000,663500,225100,0.03646833,0.028203936,0.055321144
"Washington, DC",1/31/17,378900,665900,226400,0.038651316,0.032563188,0.061415846
"Washington, DC",2/28/17,379700,667400,227900,0.040844298,0.03601366,0.069450962
"Washington, DC",3/31/17,381000,668500,229500,0.041268106,0.03595227,0.072931276
"Washington, DC",4/30/17,382300,669800,230700,0.040272109,0.034440154,0.0715281
